Type,Name,Address,Rooms,Grade,District,AGA Division,PS/MC/UC,Logitiute,Latitude
Home Stay Units,VELAPURA RIVER GARDEN,"3/57, MIRISHENA, ETHANAMADALA, KALUTARA-NORTH.",1,B,Kalutara,Kalutara,Kalutara,,
Home Stay Units,RAVEENA HOME STAY,"""RAVEENA"", NO.11, YASODARA SCHOOL ROAD, MODARAPATUWATHA, DODANDUWA.",2,B,Galle,Hikkaduwa,Hikkaduwa,,
Home Stay Units,VILLA SEPALIKA,"DEWUNDARA WATTA,GIRIGALA,HABARADUWA.",2,A,Galle,Habaraduwa,Habaraduwa,,
Home Stay Units,FALCY ESTATE,"FALCY ESTATE, AGALLIYA, BADDEGAMA.",3,B,Galle,Galle,Galle,80.1849071,6.1990765
Home Stay Units,SHADOW GREEN,"AIRPORT ROAD, HINGURAKGODA.",4,A,Polonnaruwa,Hingurakgoda,Hingurakgoda,,
Home Stay Units,MALI NIWASA,"NO.126,KITHULAMPITIYA ROAD,KAHADUWAWATTA,GALLE.SRI LANKA",3,B,Galle,Galle,Galle,,
Home Stay Units,OPEN SKY,"NO.34,SAMARAWEERA PLACE,WELIGAMA",3,B,Matara,Weligama,Weligama,80.4276126,5.9757616
Home Stay Units,THE MIST,"NO.79/53 B,DODANWALA PASSAGE,KANDY.",1,A,Kandy,Kandy,Kandy,,
Home Stay Units,JAYASWIN HOLIDAY BUNGALOW,"NO.159,ROBOLGODA,BENTOTA.",3,A,Galle,Bentota,Benthota,,
Home Stay Units,EMEL BOUTIQUE HOTEL,"NO.15,LURDU MAWATHA,KOCHCHIKADE.",5,A,Gampaha,Negombo,Negombo,79.8543727,7.2667943
Home Stay Units,TRANQUILITY NEST.,"NO.405/E/1,MORAGAHAKELE WATTA,ERIYAGAMA,PERADENIYA.",2,A,Kandy,Gagawata Koralya,Gagawata,80.5880353,7.2635801
Home Stay Units,TRANQUIL HILLS KANDY.,"NO.35/73,C.D.L.FERNANDO MAWATHA,KATUGASTOTA ROAD,KANDY.",3,A,Kandy,Kandy,Kandy,80.631075,7.3103134
Home Stay Units,KANDY HILL,"NO.195/9,RICHMOND HILL LANE,HEERSAGALA ROAD,KANDY.",1,B,Kandy,Kandy,Kandy,80.6200442,7.2721647
Home Stay Units,AMIGO'S STUDIO APARTMENT.,"NO.148/29,KANDY VIEW GARDEN,GEORGE E DE SILVA MAWATHA,KANDY.",1,B,Kandy,Gagawata Koralya,Gagawata,,
Home Stay Units,PLANTATION INN,"NO.1/73,DANKALAPUWA WATTA,KAPPARATHOTA,WELIGAMA",3,B,Matara,Weligama,Weligama,,
Home Stay Units,SEA FRONT HOTEL,"NO:45,VEVISINGAM SASTHRIYAR ROAD,KALLADY,BATTICALOA",2,B,Batticaloa,Batticaloa,Manmunai North,,
Home Stay Units,HAMSAAM VILLA,"NO:35/1 A,NEW DUTCH BAR ROAD,KALLADY,BATTICALOA",3,B,Batticaloa,Batticaloa,Manmunai North,,
Home Stay Units,MALA'S HOMESTAY,"NO:37/5 TETHNICAL COLLEGE ROAD,MANJANTHODUWAI-BATICALOA",1,B,Batticaloa,Batticaloa,Manmunai North,81.67473,7.730997
Home Stay Units,SWEET LANKA NEGOMBO,"108/8 ST.JOSEPH MAWATHA,ETHULKOTTE,NEGOMBO",2,A,Gampaha,Negombo,Negombo,79.8419293,7.2463852
Home Stay Units,HERIN GREEN HOUSE,"NO.33/1A,SEMANARYA ROAD, KITHULAMPITIYA,GALLE",2,B,Galle,Bope,Bope-Poddala,80.2028775,6.0608002
Home Stay Units,135 VILLA,"NO.135, HEERESSAGALA ROAD,KANDY",2,B,Kandy,Kandy,Ganga Ihala Korale,,
Home Stay Units,RESORT BEEM,"NO:36,GEMUNU MAWATHA,HANTHANA PLACE,KANDY",3,A,Kandy,Kandy,Kandy,80.6332638,7.283758
Home Stay Units,MOUNT HAVEN,"NO.97/7, SRI DAMMASIDDI MAWATHA, ASGIRIYA, KANDY, SRI LANKA",4,A,Kandy,Kandy,GANGAWATA KORALAYA,80.631058,7.304799
Home Stay Units,COMFORT HOME STAY,"NO. 5A, WEERAKOON GARDENS, KANDY",1,B,Kandy,Kandy,GANGAWATA KORALAYA,,
Home Stay Units,KANDY ROYAL RESORT,"NO.229/16, ROYAL WAY, THALWATTA, THANNAKUBURA ROAD, KANDY",5,B,Kandy,Gagawata Koralya,Gagawata,80.6551408,7.2838115
Home Stay Units,KUNDALA BUNGALOWS,"NARIGAMA TEMPLE ROAD,HIKKADUWA",3,B,Galle,Galle,Galle,,
Home Stay Units,CHELIYAN VILLA,"NO.128/1, GEORGE E. DE SILVA MAWATHA, KANDY",3,A,Kandy,Kandy,Kandy,,
Home Stay Units,SEVEN SCENIC,"NO.7, KUMUDU MAWATHA, PRIMROSE GARDENS, KANDY",2,A,Kandy,Kandy,GANGAWATA KORALAYA,80.6105692,7.280184
Home Stay Units,SHALOM RESIDENCE,"OLD NO138/1, NEW NO 140/2, MISTY HEAVEN, WARIYAPOLA SRI SUMANGALA MW,MAPANAWATURA, KANDY",4,A,Kandy,Kandy,GANGAWATA KORALAYA,,
Home Stay Units,BARNES LODGE,"34/7A,BARNES PLACE,COLOMBO 07",5,A,Colombo,Colombo,Colombo,,
Home Stay Units,LUMBINI VILLA,"NO. 86/A, WARAPITIYA, DHARGA TOWN",3,A,Kalutara,Beruwala,Beruwala,,
Home Stay Units,LAL HOME STAY (SIGIRIYA),"NO 209, AHELAGALA, SIGIRIYA",4,B,Matale,Dambulla,Dambulla,80.7420766,7.949786
Home Stay Units,SIGIRI LODGE,"POTHANA , KIMBISSA",2,B,Matale,Dambulla,Dambulla,,
Home Stay Units,SUNSHINE VILLA,"SUNSHINE VILLA, THALKOTE ROAD, EHALAGALA, SIGIRIYA",4,B,Matale,Dambulla,Dambulla,,
Home Stay Units,SINHAGIRI VILLA,"5A, NAWA NAGARAYA, SIGIRIYA",3,A,Matale,Dambulla,Dambulla,,
Home Stay Units,KANDY VIEW VILLA,"86/19B, KANDY VIEW GARDEN, JORJ E DE SILVA MW, KANDY",2,B,Kandy,Kandy,Gagawata,,
Home Stay Units,UDA KANDA,"KADURUDUWA,WANCHAWALA,GALLE.",3,A,Galle,Galle,Galle,,
Home Stay Units,THARAKA SURF GUEST,"P.18,ARUGAMBAY POTTUVIL.",5,B,Ampara,Pottuvil,Pottuvil,,
Home Stay Units,WELCOME HOUSE,"NO 65 D/01,PANAMA.",1,B,Ampara,Ampara,Lahugala,81.808772,6.758059
Home Stay Units,PANAMA VILLAGE HOME,"WEERA BODHI MAWATHA, PANAMA",4,B,Ampara,Ampara,Lahugala,,
Home Stay Units,PANAMA GREEN HOUSE,"NO 76A, PANAMA WEST",1,B,Ampara,Ampara,Lahugala,,
Home Stay Units,YASINDU HOMES,"PANAMA SOUTH, PANAMA",1,B,Ampara,Ampara,Lahugala,81.80218,6.759676
Home Stay Units,MANGO VILLA PANAMA,"PANAMA CENTRAL, PANAMA",1,B,Ampara,Ampara,Lahugala,,
Home Stay Units,SAJANI'S HOME,"PANAMA WEST, PANAMA",1,B,Ampara,Ampara,Lahugala,,
Home Stay Units,RIVER SIDE,"133/5, HEWAGAMA, KADUWELA",4,A,Colombo,Kaduwela,kaduwela,79.9686038,6.9024153
Home Stay Units,PRIYANKA VILLA,"325/D/3, PAGODAWATTA, EDANDUWAWA,PERADENIYA",2,A,Kandy,Yatinuwara,Yatinuwara,,
Home Stay Units,VIEW POINT 425,"NO 425,HEERASSAGALA ROAD,BOWALAWATTE,KANDY.",1,A,Kandy,Kandy,Gagawata,,
Home Stay Units,AMANDRO VILLA,"62/3,MALLABOKKA ROAD, HETTIMULLA, BERUWALA",3,A,Kalutara,Kalutara,Beruwala,,
Home Stay Units,PANDORA LODGE,"193/A, SIGIRIYA ROAD, KIBISSA",5,A,Matale,Dambulla,Dambulla,,
Home Stay Units,CHARUKA RESORT,"168/A, SIGIRI ROAD, POTHANA",4,B,Matale,Dambulla,Dambulla,,
Home Stay Units,KASHYAPA KINGDOM VIEW HOME,"NO 72 B/2, KAYAMWALA, SIGIRIYA",4,B,Matale,Dambulla,Dambulla,,
Home Stay Units,RIVER SIDE LAL HOMESTAY,"NO 216, KALAPURAYA, SIGIRIYA",3,B,Matale,Dambulla,Dambulla,,
Home Stay Units,RIVER SIDE HOME STAY,"NO 216/1, KALAPURAYA, SIGIRIYA",2,B,Matale,Dambulla,Dambulla,,
Home Stay Units,SIGIRI HOME STAY,"NO 01/A, INFRONT OF BUS STAND, INAMALUWA",2,B,Matale,Dambulla,Dambulla,,
Home Stay Units,PURASANDA VILLA,"NO 14, PURASANDA VILLA, INAMALUWA VILLAGE, DAMBULLA",5,B,Matale,Dambulla,Dambulla,,
Home Stay Units,BIRDS HILL,"NO :35/70 1/1,KATUGASTHOTA ROAD,KANDY.",2,A,Kandy,Kandy,Kandy,,
Home Stay Units,HOME STAY ON THE FOURTH,"NO 30, 4TH LANE, RATMALANA",2,A,Colombo,Dehiwala-Mount Lavinia,Ratmalana,,
Home Stay Units,KANDY CITY REST,"271/42B, WALIHIRIYA ROAD, UDA PERADENIYA, PERADENIYA",3,A,Kandy,Kandy,Kandy,,
Home Stay Units,MOCKINGBIRD RESIDENCE,"1/7, UNIQUE VIEW ROAD, NUWARAELIYA",3,B,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya,80.766106,6.963297
Home Stay Units,RAVEENA GUEST INN,"SAPUMALTANNA,WELLAWAYA RD,ELLA",3,B,Badulla,Ella,Ella,,
Home Stay Units,GREEN RESIDENCE,"GREEN RESIDANCE, ELLA",3,B,Badulla,Ella,Ella,,
Home Stay Units,MAMA COTTAGE,"SAPUMALTHANNA,PASSARA ROAD,ELLA",5,B,Badulla,Ella,Ella,,
Home Stay Units,WATERFALLS HOMESTAY,"WATAGODAWATHTHA, KITHELELLA, ELLA",4,A,Badulla,Ella,Ella,,
Home Stay Units,SUNNYSIDE HOLIDAY BUNGALOW,"150, BANDARAWELA ROAD, ELLA",3,A,Badulla,Ella,Ella,,
Home Stay Units,GREEN HILL ELLA,"PASSARA ROAD,SAPUMALTHANNA,ELLA",5,B,Badulla,Ella,Ella,,
Home Stay Units,JUNGLE BREEZE,"13B2/17B2, UPPER TANK ROAD, HANTHANA H.S, KANDY",3,A,Kandy,Kandy,Kandy,80.638769,7.274439
Home Stay Units,INN ON THE BAY,"BEACH ROAD,PASIKUDAH,KALKUDAH.",5,B,Batticaloa,Koralai Pattu,Koralai Pattu,,
Home Stay Units,DEWLEE HOMESTAY,"""VIJAYA"" .HELLA HALPE, BANDARAWELA",2,B,Badulla,Ella,Ella,81.044611,6.888443
Home Stay Units,LAL HOME STAY (BENTOTA),"NO 18, PITOROMBE, BENTOTA",4,B,Galle,Bentota,Benthota,,
Home Stay Units,PADDYFIELD HIDEAWAY,"38, WEGIRIYA, HONDIYADENIYA, GAMPOLA",4,A,Kandy,Udunuwara,Udunuwara,,
Home Stay Units,THE PENTHOUSE ABOVE SEA,"16/3, MARINE CITY, 46, STATION ROAD, DEHIWALA",4,A,Colombo,Dehiwala-Mount Lavinia,Dehiwala,,
Home Stay Units,"34/1/1, SUMANARAMA","34/1/1, SUMANARAMA ROAD, MOUNT LAVINIA",5,B,Colombo,Dehiwala-Mount Lavinia,Dehiwala,79.869376,6.840153
Home Stay Units,LAKEVILLA' RAJAGIRIYA,"LAKEVILLA'- RAJAGIYA,289/2, GEMUNU MAWATHA, KOTUWEGODA, RAJAGIRIYA",1,A,Colombo,Kaduwela,kaduwela,79.920363,6.908145
Home Stay Units,DREAM VILLA,"7/3, BRAHMANA WATTA ROAD, BALAPITIYA.",3,A,Galle,balapitiya,Balapitiya,80.04004,6.28557
Home Stay Units,NATURE RESORT,"NO 378/1, NEAR TUNNEL , ELLA",4,B,Badulla,Ella,Ella,,
Home Stay Units,LAKESIDE HYBRID VILLA,"178/4, KALUTHARA ROAD, WEVITA, BANDARAGAMA",1,A,Kalutara,Bandaragama,Bandaragama,,
Home Stay Units,"KADUGANNAWA HOMESTAY, KANDY","226/4, KANDY ROAD, KADAWATHGAMA, KADUGANNAWA",2,B,Kandy,Kadugannawa,Yatinuwara,,
Home Stay Units,ANGEL VILLA,"17/10,MARAKKALAWATTE, 12070, BERUWALA",2,A,Kalutara,Beruwala,Beruwala,79.992,6.473838
Home Stay Units,VEGA HOLIDAY REST,"21/14/P3, ISURUPURA, ANURADHAPURA",2,B,Anuradhapura,Anuradhapura,Anuradhapura East,80.426447,8.315667
Home Stay Units,KAMON RICH,"405C, GUNARATNE MAWATHA, PAHALA IRIYAGAMA, PERADENIYA",5,B,Kandy,Kandy,Kandy,,
Home Stay Units,SERENE HOME STAY,"NO 917, MUDUNMANKADA ROAD, UDAWALAWE",2,A,Ratnapura,Embilipitiya,Embilipitiya,80.824239,6.416555
Home Stay Units,YENRICH TOURIST INN,"86/G/1, TIVERTON ESTATE, PERADENIYA",5,B,Kandy,Yatinuwara,Yatinuwara,80.580898,7.268693
Home Stay Units,RIVER SIDE VILLA,"183, GURUGAMMANAYA, PALLAKALE, KUNDASALE",3,A,Kandy,Kundasle,Kundasale,,
Home Stay Units,RANAWARA HOME STAY,"NO 11, PARADISE PARK, THAPODARAMA MAWATHA, HANTHANA , KANDY",3,A,Kandy,Gagawata Koralya,Gagawata,80.628192,7.278034
Home Stay Units,THE LIVING ROOM BY RAN,"455\4, WARAGODA ESTATE, KELANIYA",1,A,Gampaha,Kelaniya,Kelaniya,,
Home Stay Units,SETHRA,"NO 65, ROUND ROAD, OBADAWATTA, BENTOTA",3,A,Galle,Bentota,Benthota,,
Home Stay Units,SURAMYA,"NO.23.SURAMYA,DHARMAPALA MAWATHA, BANDARAWELA.",1,A,Badulla,Bandarawela,Bandarawela,,
Home Stay Units,MARVEL HILLS - KANDY,"NO 20,GEORGE E DE SILVA MAWATHA, KANDY",3,A,Kandy,Kandy,Kandy,,
Home Stay Units,COLOMBO AIRPORT HOMESTAY,"NO 17, ZONE 1, MILLENNIUM CITY, KOTUGODA, JA-ELA",5,A,Gampaha,Ja-Ela,Ja-Ela,79.9106305,7.1206712
Home Stay Units,THE BEAUTY HILLS RESIDENCE,"NO.19\12, P.L.P ALWIS MAWATHA, KANDY.",4,A,Kandy,Kandy,Kandy,,
Home Stay Units,DIYAWARA HOME STAY,"NO-77/03,JAFFNA JUCTION,JAFFNA ROAD,ANURADHAPURA.",2,B,Anuradhapura,Anuradhapura,Anuradhapura East,80.417293,8.359991
Home Stay Units,RIVER VALLEY RESIDENCE,"4/A/2,GANGA ADDARA ROAD,LEWELLAGAMA,GUNNEPANA,20270",3,A,Kandy,Kandy,Kundasale,80.657749,7.298416
Home Stay Units,SOUTHERN COMFORTS,"62 A/2, LIGHT HOUSE STREET, FORT, GALLE",4,A,Galle,Galle,Galle,80.218535,6.025603
Home Stay Units,GALLE FACE COVE,"97, GALLE ROAD, COLOMBO 03",3,A,Colombo,Colombo,Colombo,79.847956,6.920627
Home Stay Units,VILLA34,"NO34,SHADY GROVE AVENUE,COLOMBO 08",4,A,Colombo,Colombo,Colombo,79.881507,6.911338
Home Stay Units,KANDY UYAN APARTMENT,"35/22 1/1, DHARMASOKA MAWATHA, KANDY",2,B,Kandy,Gagawata Koralya,Gagawata,,
Home Stay Units,SERENE RESIDENCE,"NO. 60, SRI DHARMARAMA ROAD, KATUKURUNDA, KALUTARA SOUTH",3,B,Kalutara,Kalutara,Kalutara,79.98293,6.565803
Home Stay Units,RUBY HOME,"NO 39/6, D.S. SENANAYAKE MAWATHA, COLOMBO 10.",4,A,Colombo,Colombo,Thimbirigasyaya,,
Home Stay Units,ELEGANT HAMLETS HOME STAY,"NO.48, KACHCHAKADUWA,WEERAKODIYANA",1,A,Kurunegala,Udubaddawa,Udubaddawa,79.890546,7.501223
Home Stay Units,SANASUMA VILLA,"SANASUMA, BODHIYA ROAD, SOORIYAGODA, BENTOTA.",1,B,Galle,Bentota,Benthota,79.997446,6.417567
Home Stay Units,ELLA HIDE VIEW,"ETHIMALE,KITHAL-ELLA,ELLA",4,B,Badulla,Ella,Ella,81.0417434,6.869702
Home Stay Units,MONARCH ELLA,"ETHULGASHINNA,KITHAL-ELLA,ELLA",3,B,Badulla,Ella,Ella,81.045554,6.871848
Home Stay Units,ROYAL VANTAGE,"ETHULGASHINNA,KITHAL-ELLA,ELLA",3,B,Badulla,Ella,Ella,81.045511,6.873144
Home Stay Units,COZY HOME STAY,"WATERFALL ROAD,WATAGODA WATTA,KITHAL-ELLA,ELLA",1,B,Badulla,Ella,Ella,81.043735,6.868075
Home Stay Units,LAURA,"SIRISEWANA,KITHAL-ELLA,ELLA",5,A,Badulla,Ella,Ella,81.045358,6.871415
Home Stay Units,NAMAL'S GREAT VIEW HOME STAY,"KITHAL-ELLA,ELLA",3,B,Badulla,Ella,Ella,81.042817,6.870018
Home Stay Units,DIMUTHU HOME STAY,"TEMPLE ROAD,ETHIMALE,KITHAL-ELLA,ELLA",1,B,Badulla,Ella,Ella,81.0426123,6.869209
Home Stay Units,PARAISO HOME STAY,"TEMPLE ROAD,KITHAL-ELLA,ELLA",1,B,Badulla,Ella,Ella,80.730977,7.863201
Home Stay Units,BLOOMING ROSE,"ETHIMALE,KITHAL-ELLA,ELLA",2,B,Badulla,Ella,Ella,81.042174,6.869789
Home Stay Units,ROMANCE IN ELLA,"MEDAPATHANA,KITHAL-ELLA,ELLA",1,B,Badulla,Ella,Ella,81.042083,6.86868
Home Stay Units,WATERFALL VIEW,"NO,226,WATAGODAWATTA,KITHAL-ELLA,ELLA",4,B,Badulla,Ella,Ella,81.043556,6.868938
Home Stay Units,NICEVIEW HOMESTAY,"KUDUGAL PATHANA,KITHAL-ELLA,ELLA",3,B,Badulla,Ella,Ella,81.036464,6.866145
Home Stay Units,GOLDEN VIEW GUEST,"MEDAPATHANA,KITHAL-ELLA,ELLA",4,B,Badulla,Ella,Ella,81.035746,6.869177
Home Stay Units,WILL GUEST HOMESTAY,"""SANIRU""KIRIWETIYA,KITHAL-ELLA,ELLA",2,B,Badulla,Ella,Ella,81.038657,6.867416
Home Stay Units,OWIN HILL HOMESTAY,"""SUCHITHRA"",KUDUGAL PATHANA,KITHAL-ELLA,ELLA",1,B,Badulla,Ella,Ella,81.038417,6.867171
Home Stay Units,DABAN HOMESTAY,"""SEWWANDI"",KITHAL-ELLA,ELLA",2,B,Badulla,Ella,Ella,81.03779,6.866365
Home Stay Units,LUCKY STAR,"""LUCKY STAR"" KITHAL-ELLA,ELLA",4,B,Badulla,Ella,Ella,81.040488,6.870025
Home Stay Units,THE LOVER STAY,"AMBAGAHAWATTA,MEDAPATHANA,KITHAL-ELLA,ELLA",3,B,Badulla,Ella,Ella,81.041244,6.870241
Home Stay Units,ELLA HAPPY VIEW,"KITHAL-ELLA,ELLA",1,B,Badulla,Ella,Ella,,
Home Stay Units,BLUE RIBBON HOMESTAY,"WATERFALL ROAD,KITHAL-ELLA,ELLA",3,B,Badulla,Ella,Ella,81.0444555,6.8702405
Home Stay Units,ELLA RIVER FRONT,"""SISILA"" WELLAWAYA ROAD,ELLA",2,B,Badulla,Ella,Ella,81.0453657,6.8694274
Home Stay Units,SILENT NEST,"WATAGODAWATTA,KITHAL-ELLA,ELLA",1,B,Badulla,Ella,Ella,81.043371,6.867291
Home Stay Units,BRILLIANT VIEW,"WATERFALL HOMESTAY ROAD,KITHAL-ELLA,ELLA",4,B,Badulla,Ella,Ella,81.045041,6.870346
Home Stay Units,ELLA MOUNT VIEW GUEST INN,"WATAGODA WATTA ROAD,KITHAL-ELLA,ELLA",3,B,Badulla,Ella,Ella,81.045952,6.870878
Home Stay Units,MAPLE HOMESTAY,"""DARHANA"" KITHAL-ELLA,ELLA",2,B,Badulla,Ella,Ella,80.626737,7.288128
Home Stay Units,RIVER SPLENDOR HOMESTAY,"16 MILE POST,WELLAWAYA ROAD,ELLA",2,B,Badulla,Ella,Ella,81.04668,6.868413
Home Stay Units,LEISURE DREAM INN,"WELLAWAYA ROAD,ELLA",2,B,Badulla,Ella,Ella,81.046772,6.870086
Home Stay Units,RAWANA FALL VIEW,"""SISILA"" WELLAWAYA ROAD,ELLA",4,B,Badulla,Ella,Ella,81.046314,6.870231
Home Stay Units,WELCOME INN,"""HEMAMALEE"" KITHAL-ELLA,ELLA",2,B,Badulla,Ella,Ella,81.045965,6.869021
Home Stay Units,SERENITY HOMESTAY,"WATERFALL ROAD,WATAGODAWATTA,KITHAL-ELLA,ELLA",2,B,Badulla,Ella,Ella,81.044441,6.86814
Home Stay Units,IDYLL HOMESTAY,"WATAGODAWATTA, KITHALAELLA, ELLA",4,B,Badulla,Ella,Ella,81.0436273,6.8691837
Home Stay Units,AMBA VILLA,"26/A, NITHULEMADU, RAJAWELLA, DIGANA, KANDY",2,A,Kandy,Kandy,Kandy,80.7823734,7.255355
Home Stay Units,MANGO VILLA,"NO-13/129, 3RD LANE, CHANDRA WETTASINGHE MAWATHA, NAWALA, KOSWATTA.",3,A,Colombo,Colombo,Colombo,79.897213,6.896087
Home Stay Units,NATURE PARADISE,"ETHULGASHINNA,KITHAL-ELLA,ELLA",2,B,Badulla,Ella,Ella,81.083528,6.861187
Home Stay Units,PADDY FIELD VIEW,"""SAMAN"",WELLAWAYA ROAD,ELLA",5,B,Badulla,Ella,Ella,81.095229,6.867295
Home Stay Units,THE ONE STAR HOME STAY,"ETHIMALE GEDARA,KITHAL-ELLA,ELLA",1,B,Badulla,Ella,Ella,81.042423,6.870513
Home Stay Units,7TH HILL,"KIRIMETIYA GEDARA,KITHAL-ELLA,ELLA",3,B,Badulla,Ella,Ella,81.04003,6.868833
Home Stay Units,VILLAGE VIEW HOME STAY,"ETHULGASHINNA,KITHAL-ELLA,ELLA",3,B,Badulla,Ella,Ella,81.04545,6.871314
Home Stay Units,SUNRAY HOME STAY,"""SAMAN"" WELLAWAYA ROAD,ELLA",2,B,Badulla,Ella,Ella,81.046012,6.870202
Home Stay Units,AVINKA VILLA,"WALPOLAWATHTHA, TALPE NORTH, UNAWATUNA",3,B,Galle,Akmeemana,Akmeemana,80.278126,6.000995
Home Stay Units,ELLA FINALGATE,"DIYAMADITHTHA,KITHAL-ELLA,ELLA",3,B,Badulla,Ella,Ella,,
Home Stay Units,MORNING LIGHT,"WATAGODAWATTA,KITHAL-ELLA,ELLA",1,B,Badulla,Ella,Ella,81.044952,6.869198
Home Stay Units,REVERIE HILL BUNGALOW,"40/8D, HILPANKADURA MAWATHA, KANDY",2,A,Kandy,Kandy,Gagawata,80.654138,7.277513
Home Stay Units,EAGLE LODGE,"EAGLE LODGE, VICTORIA GOLF RESORT, DIGANA",4,A,Kandy,Kandy,Kandy,80.7742644,7.2650791
Home Stay Units,TRAVELLERS HOME,"538 (67/11), GOHAGODA ROAD, KATUGASTOTA",2,B,Kandy,Harispattuwa,Harispattuwa,80.623502,7.315674
Home Stay Units,THE CITY HIDEOUT,"NO 475/19, LAKE CRESCENT, RAJAGIRIYA",5,B,Colombo,Kotte,Kotte,79.888422,6.909424
Home Stay Units,HARITHA COTTAGE,"60/Q/3 LUMBINI GARDENS LUMBINI MAWATHA,DALUGAMA,KELANIYA",2,A,Gampaha,Kelaniya,Mahara,79.919137,6.975736
Home Stay Units,LOVE IS SWEET COTTAGE,"""SAMANSIRI"" ETHIMALE,KITHAL-ELLA,ELLA",1,B,Badulla,Ella,Ella,81.044138,6.86269
Home Stay Units,DAWN VIEW HOMESTAY,"ELLA WATERFALL ROAD,ELLA",2,B,Badulla,Ella,Ella,81.052249,6.881556
Home Stay Units,MY INN GUEST HOUSE,"NO:60, KUDUGALPATHANA, KITHALELLA, ELLA",2,B,Badulla,Ella,Ella,81.044138,6.86269
Home Stay Units,LEGACY LANKA HOME STAY,"405/4. DIYA ADDARA, ATTANAGALLA",4,A,Gampaha,Attanagalla,Attanagalla,,
Home Stay Units,CINNAMON APARTMENT,"NO 12/B/2/1,WATTALPOLA ROAD, WALANA, PANADURA",2,B,Kalutara,Panadura,Panadura,79.9067978,6.7287176
Home Stay Units,SKYLINE MOUNT BUNGALOW,"236/29,SUMMER FIELD SUMMIT, ANGUNAWELA, PERADENIYA",4,A,Kandy,Udunuwara,Udunuwara,80.591459,7.243702
Home Stay Units,HEAVEN UPON RICE FIELDS,"3/3 A NUWARAVEWA WATHTHA, MIHINTHALA ROAD, JAFFNA JUNCTION, ANURADAPURA.",3,A,Anuradhapura,Anuradhapura,Anuradhapura East,80.5,8.35
Home Stay Units,NATURE VIEW RESORT,"NO:83/B PAHALA MADAMPALA,KATULANDA,AKARAGAMA",3,B,Gampaha,Negombo,Divulapitiya,79.957041,7.27348
Home Stay Units,THE CASTLE OF KANDY,"NO:147/22, DHARMASHOKA MW, LEWELLA, KANDY",4,A,Kandy,Kandy,Kandy,80.647176,7.301356
Home Stay Units,CAMBELS LANE FOREST VIEW,"20/17A, 1ST LANE, SIYAMBALAGASTENNA ROAD, KANDY",2,B,Kandy,Kandy,Kandy,80.630684,7.322684
Home Stay Units,SUGAR VILLA,"NO/18F,PETER MEDIS ROAD,NEGAMBO",5,A,Gampaha,Negombo,Negombo,79.842796,7.227029
Home Stay Units,JAYAVIMANA,"NO.147/20, DHARMASHOKA MAWATHA, LEWELLA, KANDY",1,B,Kandy,Kandy,GANGAWATA KORALAYA,80.649138,7.299508
Home Stay Units,THIAGI INN,"20/B, ATAPATTU ROAD, DEHIWALA",1,A,Colombo,Dehiwala-Mount Lavinia,Dehiwala,79.880083,6.830118
Home Stay Units,DILU'S HOMESTAY,"14/21, 1ST CROSS,THIRUCHENDUR, BATTICALOA",2,B,Batticaloa,Batticaloa,Manmunai North,81.67473,7.730997
Home Stay Units,GLORIA GUEST ROOMS,"78 MAIN ROAD,KALPITIYA.",3,B,Puttalam,Kalpitiya,Puttalam,79.759614,8.229528
Home Stay Units,SANUPA VILLA KANDY,"NO. 09 MAHAWELI BREEZE,,MALIGATHENNA GURUDENIYA,,KANDY.",2,A,Kandy,Gagawata Koralya,Kandy,80.703184,7.265038
Home Stay Units,THAL SEWANA,"37/B, PIDURANGALA TEMPLE ROAD,SIGIRIYA,",4,A,Matale,Dambulla,Dambulla,80.76218,7.965655
Home Stay Units,GRANARY HOME STAY,"NO 80,,PAMUNUWA,,PILIMATALAWA.",4,A,Kandy,Udunuwara,Udunuwara,80.572178,7.240107
Home Stay Units,JUNGLE VILLAGE HOMESTAY,"A-92,,GALPOLA,,MOLAGODA,",1,B,Kegalle,Rambukkana,Rambukkana,80.389404,7.277056
Home Stay Units,GREAT HOSPITALITY IN HILL COUNTRY,"NO 8/4 A ,,MADDEPATANA,AMPIYIYA",3,B,Kandy,Kandy,Ganga Ihala Korale,80.66321,7.268636
Home Stay Units,PARISARE,"97/3,ROSMEAD PLACE,COLOMBO 7",1,B,Colombo,Colombo,Colombo,79.866084,6.906528
Home Stay Units,KEVINS VILLA,"36/12,SANGARAJA MAWATHA,KANDY",4,B,Kandy,Kandy,Kandy,80.643254,7.289666
Home Stay Units,EVERGREEN HOMESTAY,"NO..33,MABLE COORAY MAVATHA,PRIMROSEGARDEN,KANDY",2,A,Kandy,Kandy,GANGAWATA KORALAYA,80.614567,7.281205
Home Stay Units,RIVORICH RESIDENCE,"NO 8/6, RIVERSIDE GARDEN, SIRIMALWATTA,,GUNNEPANA,KANDY",7,A,Kandy,Kundasle,Kundasale,80.669273,7.315507
Home Stay Units,LUMBINI INN,"NO 7,L,PARADISE GARDEN, LEWKE MAWATHA,WAHUGAPITIYA.,,PUSSELLAWA",4,B,Kandy,Udapalatha,Udapalatha,80.638241,7.110983
Home Stay Units,KANDY HILL VIEW HOME STAY,"50/10,,UPLANDS,,KANDY.",1,B,Kandy,Kandy,Kandy,80.633726,7.290572
